run_id,dataset,phase,subject,condition,calibration_budget,protocol,evaluation_bouts,method,feature_family,feature_dimension,macro_f1,accuracy,log_loss,brier,ece,per_class_f1_json,evaluation_trials,model,probability,evaluation_boundary,session/domain,aggregation,scenario,shots_per_class,synthetic,quality_mean,quality_min,evaluation,family,training_seconds
feature_bank_unibo_sequence_incremental_final_20260916,unibo_inail,final,u03,ALL,0,frozen personal historical Days1-5; complete oracle-labelled final bouts,486,G5,G5,20,0.7028995792555457,0.8045267489711934,0.5757826980445019,0.07773920725020944,0.06827317641294192,"{""NEUTRAL"":1.0,""PINCH"":0.6306306306306303,""FIST"":0.5343511450381685,""OPEN"":0.646616541353384}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_final_20260916,unibo_inail,final,u03,ALL,0,frozen personal historical Days1-5; complete oracle-labelled final bouts,486,G5_plus_DTW,G5_plus_DTW,24,0.6188919967641535,0.7592592592592593,0.5593347138380227,0.08117254655922505,0.08675784231479682,"{""NEUTRAL"":1.0,""PINCH"":0.5913043478260864,""FIST"":0.5033112582781462,""OPEN"":0.3809523809523813}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_final_20260916,unibo_inail,final,u04,ALL,0,frozen personal historical Days1-5; complete oracle-labelled final bouts,478,G5,G5,20,0.5236206386508263,0.7008368200836821,2.542327765288742,0.1349317536715119,0.24707711388019965,"{""NEUTRAL"":0.9979035639412998,""PINCH"":0.6490066225165566,""FIST"":0.018348623853211003,""OPEN"":0.4292237442922378}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_final_20260916,unibo_inail,final,u04,ALL,0,frozen personal historical Days1-5; complete oracle-labelled final bouts,478,G5_plus_DTW,G5_plus_DTW,24,0.5162876320257189,0.7050209205020921,2.511473495068567,0.13116072540698462,0.25658865314799384,"{""NEUTRAL"":0.9979035639412998,""PINCH"":0.5588235294117645,""FIST"":0.020618556701030917,""OPEN"":0.4878048780487806}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_final_20260916,unibo_inail,final,u05,ALL,0,frozen personal historical Days1-5; complete oracle-labelled final bouts,478,G5,G5,20,0.8891436841976699,0.9267782426778243,0.22758059861335891,0.029145755367292945,0.030882265796525837,"{""NEUTRAL"":1.0,""PINCH"":0.8846153846153851,""FIST"":0.8208955223880601,""OPEN"":0.8510638297872346}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_final_20260916,unibo_inail,final,u05,ALL,0,frozen personal historical Days1-5; complete oracle-labelled final bouts,478,G5_plus_DTW,G5_plus_DTW,24,0.8733016862345133,0.9163179916317991,0.25982245681401894,0.03452761428928645,0.03809642552672178,"{""NEUTRAL"":0.9979035639412998,""PINCH"":0.8789808917197457,""FIST"":0.7786259541984736,""OPEN"":0.8376963350785347}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_final_20260916,unibo_inail,final,u06,ALL,0,frozen personal historical Days1-5; complete oracle-labelled final bouts,487,G5,G5,20,0.715713289464683,0.8094262295081966,0.5850998674119267,0.07868398696764532,0.15306749717154605,"{""NEUTRAL"":1.0,""PINCH"":0.7080745341614904,""FIST"":0.590361445783132,""OPEN"":0.5644171779141097}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_final_20260916,unibo_inail,final,u06,ALL,0,frozen personal historical Days1-5; complete oracle-labelled final bouts,487,G5_plus_DTW,G5_plus_DTW,24,0.7023743190855486,0.7971311475409837,0.5767931609325992,0.07750221104604886,0.13843974322794272,"{""NEUTRAL"":0.9958677685950413,""PINCH"":0.745098039215686,""FIST"":0.5230769230769222,""OPEN"":0.545454545454545}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_final_20260916,unibo_inail,final,u07,ALL,0,frozen personal historical Days1-5; complete oracle-labelled final bouts,482,G5,G5,20,0.8601472145003264,0.908713692946058,0.21031294511011914,0.03161334465931973,0.01942298694269095,"{""NEUTRAL"":1.0,""PINCH"":0.9127516778523491,""FIST"":0.6901408450704226,""OPEN"":0.837696335078534}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_final_20260916,unibo_inail,final,u07,ALL,0,frozen personal historical Days1-5; complete oracle-labelled final bouts,482,G5_plus_DTW,G5_plus_DTW,24,0.8577865897620764,0.9066390041493776,0.1963283368926664,0.029824043284390395,0.031121318149256512,"{""NEUTRAL"":1.0,""PINCH"":0.8904109589041096,""FIST"":0.6986301369863015,""OPEN"":0.8421052631578948}",,,,,,,,,,,,,,
