run_id,dataset,phase,subject,domain,family,D_nuisance,D_gesture,J,feature_dimension,definition
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,16,trial_4,F9_Quality,8.99814510345459,14.516763687133789,1.6133062448124853,53,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,17,trial_1,F0,8.533977508544922,14.639734268188477,1.7154643603792314,48,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,17,trial_2,F0,8.105749130249023,13.558026313781738,1.6726432185255082,48,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,17,trial_3,F0,7.6092047691345215,12.01466178894043,1.578964182653401,48,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,17,trial_4,F0,7.5878095626831055,12.31574821472168,1.6230966411293428,48,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,17,trial_1,F1_X1H,3.902392625808716,4.668566703796387,1.196334441829183,8,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,17,trial_2,F1_X1H,3.829423427581787,4.806133270263672,1.255054020833994,8,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,17,trial_3,F1_X1H,3.768332004547119,4.612362861633301,1.2239799614435496,8,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,17,trial_4,F1_X1H,3.9179210662841797,4.482102394104004,1.1440001772046313,8,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,17,trial_1,F2a_Cov,9.39057445526123,12.97834300994873,1.3820606046817518,36,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,17,trial_2,F2a_Cov,9.293485641479492,12.63747501373291,1.359820792892483,36,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,17,trial_3,F2a_Cov,8.404301643371582,11.410367012023926,1.357681755868657,36,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,17,trial_4,F2a_Cov,8.611595153808594,10.008843421936035,1.1622519687898156,36,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,17,trial_1,F2b_CSP,2.9797310829162598,4.775357246398926,1.602613495484863,10,source-standardized trial-mean class centroids; before/after shift displacement
