run_id,dataset,phase,subject,condition,shots_per_class,method,feature_bank,macro_f1,accuracy,log_loss,brier,ece,per_class_f1_json,removed_family,evaluation_trials,aggregation,protocol,delta_macro_f1_vs_full,feature_dimension,model,feature_family,calibration_budget
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u06,d06_posture_3,0,full,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.5719007779208289,0.7559722222222222,0.6324293104895868,0.08146083219677763,0.16087456999659197,"{""NEUTRAL"":1.0,""PINCH"":0.688285662233558,""FIST"":0.021978021978021994,""OPEN"":0.5773394274717357}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u06,d06_posture_4,0,full,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.5328117059677175,0.7339393939393939,0.7759857691599578,0.10499637761465123,0.0899452694156669,"{""NEUTRAL"":1.0,""PINCH"":0.5751295336787562,""FIST"":0.0,""OPEN"":0.5561172901921138}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u07,d06_posture_1,0,full,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.6562864249943109,0.8112325174825175,0.7172688564378293,0.09178206587836496,0.2372116184674067,"{""NEUTRAL"":0.9988876529477198,""PINCH"":0.12938425565081815,""FIST"":0.588342411705508,""OPEN"":0.9085313796731976}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u07,d06_posture_2,0,full,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.5063912159942702,0.6979344729344729,0.9064170841842091,0.11527826868767688,0.20844991890379827,"{""NEUTRAL"":0.9669026210063133,""PINCH"":0.021978021978021907,""FIST"":0.30441803693223446,""OPEN"":0.732266184060511}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u07,d06_posture_3,0,full,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.5447963528664166,0.7478528824117059,0.8756274865453844,0.11200360608104076,0.2178389766561505,"{""NEUTRAL"":0.9984825493171471,""PINCH"":0.0,""FIST"":0.5199284836912189,""OPEN"":0.6607743784573001}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u07,d06_posture_4,0,full,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.5597901059846766,0.7346817071817072,0.8918015876834852,0.11636116572598545,0.20020859321048715,"{""NEUTRAL"":0.9406181500810952,""PINCH"":0.0,""FIST"":0.5055182527980517,""OPEN"":0.7930240210595596}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,ALL,ALL,0,uniform_calibrated,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.6642030424194256,0.782591225964491,0.7449949888537838,0.09437838213915822,0.20981667803482978,"{""NEUTRAL"":0.9942045836417247,""PINCH"":0.45546323350276224,""FIST"":0.5694330217484868,""OPEN"":0.6377113307847287}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,ALL,posture_1,0,uniform_calibrated,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.6554433644129959,0.7859496083528643,0.7286601194867002,0.09185060925188518,0.22206269163895898,"{""NEUTRAL"":0.9992233262924648,""PINCH"":0.37899523445635375,""FIST"":0.5858593992179666,""OPEN"":0.6576954976851985}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,ALL,posture_2,0,uniform_calibrated,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.6417900915888037,0.7677851080948298,0.7697148587243366,0.09833732286105093,0.19336375550822565,"{""NEUTRAL"":0.993894401558578,""PINCH"":0.4111661564155432,""FIST"":0.5481181580785943,""OPEN"":0.6139816503024995}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,ALL,posture_3,0,uniform_calibrated,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.6666054311828025,0.7785754769724931,0.7367253537759088,0.09311379299999761,0.20044824765117358,"{""NEUTRAL"":0.9974699503229144,""PINCH"":0.5548051537472203,""FIST"":0.5395992610982103,""OPEN"":0.5745473595628646}",,,,,,,,,
