dataset,phase,subject,condition,family,feature_dimension,active_native_labels_json,rest_label_excluded,D_nuisance_active,D_gesture_active,J_active,macro_f1_active6,accuracy_active,log_loss_active_truth_7way_probability,active_trials,rest_trials_excluded
libemg_contraction_intensity,final,9,Medium,F3_Ring,40,"[1, 2, 3, 4, 5, 6]",0,4.714903831481934,6.925974369049072,1.4689534752875937,0.3161375661375661,0.375,2.0883454192385535,24,4
libemg_contraction_intensity,final,9,Hard,F3_Ring,40,"[1, 2, 3, 4, 5, 6]",0,4.805176734924316,5.32684326171875,1.1085634421918498,0.18625541125541126,0.20833333333333334,3.278494553258899,24,4
libemg_contraction_intensity,final,10,ALL,F3_Ring,40,"[1, 2, 3, 4, 5, 6]",0,4.733768463134766,5.60477217760953,1.1839979545133001,0.18012081465995325,0.1746031746031746,3.3951102494908048,252,42
libemg_contraction_intensity,final,10,20P,F3_Ring,40,"[1, 2, 3, 4, 5, 6]",0,5.631375312805176,4.12642765045166,0.7327566395717414,0.10317460317460318,0.125,3.677255857746822,24,4
libemg_contraction_intensity,final,10,30P,F3_Ring,40,"[1, 2, 3, 4, 5, 6]",0,4.620556354522705,5.095957279205322,1.1028882429075872,0.17500000000000002,0.16666666666666666,3.485366077366642,24,4
libemg_contraction_intensity,final,10,40P,F3_Ring,40,"[1, 2, 3, 4, 5, 6]",0,4.338218688964844,5.7857184410095215,1.3336622368976756,0.12037037037037036,0.16666666666666666,2.8606891712356064,24,4
libemg_contraction_intensity,final,10,50P,F3_Ring,40,"[1, 2, 3, 4, 5, 6]",0,4.717247009277344,6.513986110687256,1.3808872203932085,0.14989177489177488,0.16666666666666666,3.121705225365888,24,4
libemg_contraction_intensity,final,10,60P,F3_Ring,40,"[1, 2, 3, 4, 5, 6]",0,4.171141147613525,6.037356853485107,1.4474113053677353,0.1722222222222222,0.16666666666666666,3.303299790805593,24,4
libemg_contraction_intensity,final,10,70P,F3_Ring,40,"[1, 2, 3, 4, 5, 6]",0,4.313182830810547,5.590824604034424,1.2962178565600375,0.23164983164983166,0.2916666666666667,2.9977516728719595,24,4
libemg_contraction_intensity,final,10,80P,F3_Ring,40,"[1, 2, 3, 4, 5, 6]",0,4.495224475860596,5.928584098815918,1.3188627465704088,0.20370370370370372,0.25,3.562137832948556,24,4
libemg_contraction_intensity,final,10,MVC,F3_Ring,40,"[1, 2, 3, 4, 5, 6]",0,5.302013874053955,5.867608070373535,1.1066753519783712,0.19444444444444442,0.25,4.19333789680627,12,2
libemg_contraction_intensity,final,10,Light,F3_Ring,40,"[1, 2, 3, 4, 5, 6]",0,5.493556976318359,4.914641380310059,0.8946191695847784,0.18888888888888888,0.16666666666666666,3.868818455929297,24,4
libemg_contraction_intensity,final,10,Medium,F3_Ring,40,"[1, 2, 3, 4, 5, 6]",0,4.678223609924316,5.823463439941406,1.2448022850945206,0.09722222222222221,0.08333333333333333,3.537018814094054,24,4
libemg_contraction_intensity,final,10,Hard,F3_Ring,40,"[1, 2, 3, 4, 5, 6]",0,4.3107194900512695,5.967926025390625,1.3844385001217516,0.14444444444444446,0.125,3.1379457728858946,24,4
libemg_contraction_intensity,final,9,ALL,F4_Spectral,72,"[1, 2, 3, 4, 5, 6]",0,7.552189350128174,10.804834452542392,1.4306890295614672,0.5769484057678748,0.5833333333333334,1.7577959459808594,252,42
libemg_contraction_intensity,final,9,20P,F4_Spectral,72,"[1, 2, 3, 4, 5, 6]",0,8.175363540649414,9.664997100830078,1.1822100696385807,0.77989417989418,0.7916666666666666,0.503362986362792,24,4
libemg_contraction_intensity,final,9,30P,F4_Spectral,72,"[1, 2, 3, 4, 5, 6]",0,6.7906622886657715,8.041614532470703,1.1842165300687184,0.7911856661856662,0.7916666666666666,1.3184671574868585,24,4
libemg_contraction_intensity,final,9,40P,F4_Spectral,72,"[1, 2, 3, 4, 5, 6]",0,6.008930206298828,8.439953804016113,1.4045684529716322,0.6804232804232804,0.7083333333333334,1.2314715566214618,24,4
libemg_contraction_intensity,final,9,50P,F4_Spectral,72,"[1, 2, 3, 4, 5, 6]",0,5.825829982757568,9.470000267028809,1.6255195044987865,0.4155982905982906,0.5,1.6431853464324166,24,4
libemg_contraction_intensity,final,9,60P,F4_Spectral,72,"[1, 2, 3, 4, 5, 6]",0,5.943072319030762,9.829911231994629,1.6540117138322759,0.27301587301587305,0.3333333333333333,2.4652345267659985,24,4
libemg_contraction_intensity,final,9,70P,F4_Spectral,72,"[1, 2, 3, 4, 5, 6]",0,6.414841651916504,11.607651710510254,1.809499336099963,0.22474747474747472,0.3333333333333333,3.2258846365992686,24,4
libemg_contraction_intensity,final,9,80P,F4_Spectral,72,"[1, 2, 3, 4, 5, 6]",0,7.963045597076416,13.761757850646973,1.7282028192236771,0.21832358674463936,0.3333333333333333,3.3446243904200874,24,4
libemg_contraction_intensity,final,9,MVC,F4_Spectral,72,"[1, 2, 3, 4, 5, 6]",0,12.75131893157959,16.48985481262207,1.2931881714333409,0.3111111111111111,0.4166666666666667,3.9660591043700553,12,2
libemg_contraction_intensity,final,9,Light,F4_Spectral,72,"[1, 2, 3, 4, 5, 6]",0,9.60075569152832,9.544154167175293,0.9941044719529336,0.8412698412698411,0.8333333333333334,0.4185689732478703,24,4
libemg_contraction_intensity,final,9,Medium,F4_Spectral,72,"[1, 2, 3, 4, 5, 6]",0,6.7489142417907715,9.256032943725586,1.3714847473202476,0.8767195767195767,0.875,0.3492535311060205,24,4
libemg_contraction_intensity,final,9,Hard,F4_Spectral,72,"[1, 2, 3, 4, 5, 6]",0,6.851354122161865,12.7472505569458,1.8605446937163277,0.35555555555555557,0.4166666666666667,1.9737747755712227,24,4
libemg_contraction_intensity,final,10,ALL,F4_Spectral,72,"[1, 2, 3, 4, 5, 6]",0,7.202330589294434,8.251337094740434,1.1456482026652153,0.19029973649538867,0.28174603174603174,4.163196370011372,252,42
libemg_contraction_intensity,final,10,20P,F4_Spectral,72,"[1, 2, 3, 4, 5, 6]",0,7.5705742835998535,6.091959476470947,0.8046892148707264,0.07692307692307693,0.125,4.7273174700604415,24,4
libemg_contraction_intensity,final,10,30P,F4_Spectral,72,"[1, 2, 3, 4, 5, 6]",0,6.716037750244141,7.185481548309326,1.0698989218667108,0.13333333333333333,0.20833333333333334,4.589706997208097,24,4
libemg_contraction_intensity,final,10,40P,F4_Spectral,72,"[1, 2, 3, 4, 5, 6]",0,5.8397216796875,7.4842119216918945,1.28160421541943,0.1895424836601307,0.2916666666666667,4.377616612629531,24,4
libemg_contraction_intensity,final,10,50P,F4_Spectral,72,"[1, 2, 3, 4, 5, 6]",0,5.824648857116699,7.852692127227783,1.34818292393684,0.2563492063492063,0.375,3.843627412354453,24,4
libemg_contraction_intensity,final,10,60P,F4_Spectral,72,"[1, 2, 3, 4, 5, 6]",0,5.997289657592773,8.696320533752441,1.4500417738865754,0.2112794612794613,0.3333333333333333,3.645116351815888,24,4
libemg_contraction_intensity,final,10,70P,F4_Spectral,72,"[1, 2, 3, 4, 5, 6]",0,6.614126682281494,9.212727546691895,1.3928864669666023,0.21666666666666665,0.3333333333333333,3.495647053010815,24,4
libemg_contraction_intensity,final,10,80P,F4_Spectral,72,"[1, 2, 3, 4, 5, 6]",0,8.144990921020508,10.545424461364746,1.2947128564649169,0.19145299145299144,0.3333333333333333,3.021355053839596,24,4
libemg_contraction_intensity,final,10,MVC,F4_Spectral,72,"[1, 2, 3, 4, 5, 6]",0,11.736326217651367,13.579903602600098,1.1570830045657978,0.24523809523809526,0.3333333333333333,3.3847956650764,12,2
libemg_contraction_intensity,final,10,Light,F4_Spectral,72,"[1, 2, 3, 4, 5, 6]",0,8.116052627563477,5.205937385559082,0.6414371153551545,0.06349206349206349,0.16666666666666666,5.3844627341567275,24,4
libemg_contraction_intensity,final,10,Medium,F4_Spectral,72,"[1, 2, 3, 4, 5, 6]",0,6.632590293884277,6.75699520111084,1.0187566096520988,0.18591617933723195,0.2916666666666667,4.737393742077919,24,4
libemg_contraction_intensity,final,10,Hard,F4_Spectral,72,"[1, 2, 3, 4, 5, 6]",0,6.033284664154053,8.153054237365723,1.3513458573686834,0.2157407407407407,0.3333333333333333,4.198920625427744,24,4
libemg_contraction_intensity,final,9,ALL,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,8.459904670715332,9.342278523878617,1.104300685101957,0.4862133160986601,0.5119047619047619,3.0644402716097106,252,42
libemg_contraction_intensity,final,9,20P,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,8.769450187683105,7.175548076629639,0.8182437807362241,0.5886243386243386,0.5833333333333334,1.2107870716781823,24,4
libemg_contraction_intensity,final,9,30P,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,7.7839035987854,7.203462600708008,0.9254306029354593,0.5810004810004811,0.625,2.0304310954194364,24,4
libemg_contraction_intensity,final,9,40P,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,7.00447940826416,7.634298801422119,1.0899166599456174,0.4514670514670514,0.5,2.3836825052832795,24,4
libemg_contraction_intensity,final,9,50P,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,7.13198709487915,8.806329727172852,1.2347652358165961,0.4120879120879121,0.4583333333333333,2.930367884536414,24,4
libemg_contraction_intensity,final,9,60P,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,7.445237636566162,9.372069358825684,1.2588005670457445,0.17857142857142858,0.25,5.299632304020466,24,4
libemg_contraction_intensity,final,9,70P,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,7.8951616287231445,10.317599296569824,1.3068255954258112,0.3868353868353868,0.4583333333333333,5.3533059977906206,24,4
libemg_contraction_intensity,final,9,80P,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,8.937074661254883,11.682202339172363,1.307161770695257,0.3686609686609687,0.4583333333333333,5.282386381072874,24,4
libemg_contraction_intensity,final,9,MVC,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,12.818756103515625,15.072347640991211,1.175804229299592,0.484126984126984,0.5833333333333334,4.018470480972025,12,2
libemg_contraction_intensity,final,9,Light,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,9.767366409301758,6.006652355194092,0.6149715392485203,0.5331168831168831,0.5416666666666666,1.4241438715156223,24,4
libemg_contraction_intensity,final,9,Medium,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,7.2967119216918945,7.804385185241699,1.0695756210319363,0.6444444444444445,0.7083333333333334,0.9865244400604745,24,4
libemg_contraction_intensity,final,9,Hard,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,8.20882797241211,11.690168380737305,1.4240971329747354,0.4259259259259259,0.5,3.2661260600385815,24,4
libemg_contraction_intensity,final,10,ALL,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,7.221347332000732,7.353338891809637,1.0182779685893473,0.16869893415161807,0.24603174603174602,5.606536783854809,252,42
libemg_contraction_intensity,final,10,20P,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,7.562623023986816,4.753908634185791,0.6286057918059222,0.08814102564102565,0.16666666666666666,4.990803507257122,24,4
libemg_contraction_intensity,final,10,30P,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,6.867973327636719,5.503814220428467,0.8013738489928296,0.19629629629629627,0.25,5.413174205509319,24,4
libemg_contraction_intensity,final,10,40P,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,6.067671775817871,6.172239303588867,1.0172335504511,0.1724941724941725,0.25,4.904268514972395,24,4
libemg_contraction_intensity,final,10,50P,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,6.484376430511475,7.490235328674316,1.1551203741526137,0.13333333333333333,0.16666666666666666,4.905659219043421,24,4
libemg_contraction_intensity,final,10,60P,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,6.371741771697998,7.91369104385376,1.241998079533071,0.14444444444444446,0.20833333333333334,5.5718953398559234,24,4
libemg_contraction_intensity,final,10,70P,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,6.796167850494385,7.955575942993164,1.170597330420169,0.2686868686868687,0.3333333333333333,5.523321526078704,24,4
libemg_contraction_intensity,final,10,80P,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,7.7940778732299805,9.041501998901367,1.1600476856716895,0.19264069264069264,0.2916666666666667,5.253395648294094,24,4
libemg_contraction_intensity,final,10,MVC,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,12.09896469116211,14.16761302947998,1.1709773018605345,0.17777777777777778,0.25,9.318850672611616,12,2
libemg_contraction_intensity,final,10,Light,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,7.085945129394531,4.481088161468506,0.6323910331758609,0.13392857142857142,0.25,6.234634258192273,24,4
libemg_contraction_intensity,final,10,Medium,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,6.2650885581970215,6.5542168617248535,1.0461491167662638,0.12605042016806722,0.25,6.115276257130638,24,4
libemg_contraction_intensity,final,10,Hard,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,6.040191650390625,6.852843284606934,1.134540703530541,0.16176470588235295,0.2916666666666667,5.296782417835789,24,4
libemg_contraction_intensity,final,9,ALL,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,8.368461608886719,9.340719179673629,1.1161811592279784,0.463941302644232,0.46825396825396826,2.9604216277819657,252,42
libemg_contraction_intensity,final,9,20P,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,8.7438325881958,5.2712273597717285,0.6028509016546835,0.6888888888888888,0.75,0.8438602444716808,24,4
libemg_contraction_intensity,final,9,30P,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,7.492917537689209,5.625621318817139,0.7507918364836272,0.5968253968253968,0.625,1.509918393424205,24,4
libemg_contraction_intensity,final,9,40P,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,6.63806676864624,6.798402786254883,1.0241540230151867,0.3194444444444444,0.375,1.97603625495461,24,4
libemg_contraction_intensity,final,9,50P,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,6.447157382965088,8.381726264953613,1.300065403548253,0.5158730158730158,0.5416666666666666,3.008949852106929,24,4
libemg_contraction_intensity,final,9,60P,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,6.888009548187256,9.366532325744629,1.359831495598561,0.21367521367521367,0.2916666666666667,4.321435226097885,24,4
libemg_contraction_intensity,final,9,70P,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,7.4568376541137695,11.497284889221191,1.5418446025473296,0.19444444444444442,0.2916666666666667,5.133039656819576,24,4
libemg_contraction_intensity,final,9,80P,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,9.214698791503906,14.050447463989258,1.5247864072118675,0.25071225071225073,0.3333333333333333,5.7975532025636225,24,4
libemg_contraction_intensity,final,9,MVC,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,14.13970947265625,16.979248046875,1.2008201497767577,0.25396825396825395,0.3333333333333333,7.32806144020052,12,2
libemg_contraction_intensity,final,9,Light,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,10.139263153076172,4.648937702178955,0.45850843714640677,0.45150590150590153,0.4583333333333333,0.9120602576853706,24,4
libemg_contraction_intensity,final,9,Medium,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,7.182758331298828,7.4076738357543945,1.0313132495871908,0.5952861952861953,0.6666666666666666,0.8384310697888275,24,4
libemg_contraction_intensity,final,9,Hard,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,7.7098188400268555,12.720808982849121,1.64994914233806,0.35555555555555557,0.4166666666666667,3.0791122136976745,24,4
libemg_contraction_intensity,final,10,ALL,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,7.178874969482422,6.267297766425393,0.8730194902377505,0.22180600527672845,0.2896825396825397,3.1636598170466335,252,42
libemg_contraction_intensity,final,10,20P,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,7.314955234527588,2.686167001724243,0.3672157813090156,0.11616161616161617,0.16666666666666666,2.825244583811708,24,4
libemg_contraction_intensity,final,10,30P,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,9.289280891418457,10.174365997314453,1.0952802607792944,0.2814814814814815,0.3333333333333333,2.5375418531642495,24,4
libemg_contraction_intensity,final,10,40P,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,5.621623992919922,4.058697700500488,0.7219795748595,0.271969696969697,0.3333333333333333,2.4370395253977795,24,4
libemg_contraction_intensity,final,10,50P,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,5.396096229553223,4.756584644317627,0.8814862526318042,0.28795518207282916,0.3333333333333333,2.746943845705578,24,4
libemg_contraction_intensity,final,10,60P,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,5.652296543121338,5.8195271492004395,1.029586311457713,0.21766381766381768,0.3333333333333333,3.10066652481497,24,4
libemg_contraction_intensity,final,10,70P,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,6.921536922454834,7.833407402038574,1.1317439305296888,0.12222222222222223,0.25,4.534602967394876,24,4
libemg_contraction_intensity,final,10,80P,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,7.738180637359619,8.029829978942871,1.0376896527940187,0.09581646423751687,0.20833333333333334,3.9368259781368664,24,4
libemg_contraction_intensity,final,10,MVC,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,12.821698188781738,12.400312423706055,0.9671349489772668,0.12222222222222223,0.25,5.113252517188589,12,2
libemg_contraction_intensity,final,10,Light,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,6.948111534118652,3.4312186241149902,0.4938347070591242,0.3096153846153846,0.375,2.3659764674980495,24,4
libemg_contraction_intensity,final,10,Medium,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,5.741538047790527,4.633481979370117,0.8070105850944389,0.21097883597883596,0.2916666666666667,3.0370471236745327,24,4
libemg_contraction_intensity,final,10,Hard,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,5.522305965423584,5.116682529449463,0.926548177770939,0.21461988304093568,0.2916666666666667,3.139912950796742,24,4
