run_id,dataset,phase,subject,family,shots_per_class,zero_shot_same_eval_macro_f1,calibrated_macro_f1,Gain_cal_macro_f1,Gain_cal_logloss,evaluation_trials
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,5,F6_IMU,2,0.047619047619047616,0.047619047619047616,0.0,0.45664609096203157,6
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,5,F9_Quality,2,0.611111111111111,0.611111111111111,0.0,-0.10753746862786828,6
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,6,F0,0,0.39790764790764793,0.39790764790764793,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,6,F1_X1H,0,0.2772727272727273,0.2772727272727273,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,6,F2b_CSP,0,0.4309523809523809,0.4309523809523809,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,6,F3_Ring,0,0.29417989417989415,0.29417989417989415,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,6,F4_Spectral,0,0.28174603174603174,0.28174603174603174,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,6,F5_Temporal,0,0.5011904761904762,0.5011904761904762,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,6,F6_IMU,0,0.1111111111111111,0.1111111111111111,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,6,F9_Quality,0,0.5138888888888888,0.5138888888888888,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,6,F0,1,0.2642857142857143,0.2698412698412698,0.005555555555555536,0.29360730788776834,12
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,6,F1_X1H,1,0.19444444444444442,0.25,0.05555555555555558,0.12315363031764193,12
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,6,F2b_CSP,1,0.35185185185185186,0.3444444444444444,-0.007407407407407474,-0.04097436486336714,12
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,6,F3_Ring,1,0.2642857142857143,0.2642857142857143,0.0,0.5516602579953949,12
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,6,F4_Spectral,1,0.2619047619047619,0.24444444444444446,-0.017460317460317454,0.2766268595830852,12
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,6,F5_Temporal,1,0.4777777777777778,0.4777777777777778,0.0,0.021586247089473876,12
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,6,F6_IMU,1,0.1111111111111111,0.1111111111111111,0.0,0.6686912111668444,12
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,6,F9_Quality,1,0.4666666666666666,0.4666666666666666,0.0,-0.04330245600595051,12
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,6,F0,2,0.19444444444444442,0.4166666666666667,0.22222222222222227,0.15126451129880314,6
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,6,F1_X1H,2,0.08333333333333333,0.25,0.16666666666666669,0.2151901358099828,6
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,6,F2b_CSP,2,0.39999999999999997,0.5833333333333334,0.1833333333333334,0.03177109476976425,6
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,6,F3_Ring,2,0.2222222222222222,0.2222222222222222,0.0,0.7034534447746794,6
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,6,F4_Spectral,2,0.27777777777777773,0.27777777777777773,0.0,0.09293405482081107,6
