run_id,dataset,phase,subject,condition,calibration_budget,evaluation_unit,evaluation_trials,core_definition_mode,scope,family_a,family_b,comparison_type,error_correlation,both_wrong,core_wrong_increment_correct,core_correct_increment_wrong,disagreement_fraction,disagreement_rate,a_correct_b_wrong,a_wrong_b_correct,both_correct,protocol,evaluation_bouts,shots_per_class,method,calibration_force,target_force_calibration,calibration_trials,session/domain,classes_present,aggregation,evaluation_windows,weighting,evaluation,disagreement
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,Medium,,,,,,Core,F9_Quality,,0.7877263614433762,0.4642857142857142,,,,0.3571428571428571,0.03571428571428571,0.07142857142857142,0.4285714285714285,Ramp_only_concat_Core_anchor,,1,with_anchor,Ramp,False,7,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,Hard,,,,,,Core,F3_Ring,,-0.1766043142753392,0.14285714285714285,,,,0.7142857142857142,0.42857142857142855,0.17857142857142855,0.25,Ramp_only_concat_Core_anchor,,1,with_anchor,Ramp,False,7,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,Hard,,,,,,Core,F4_Spectral,,0.6990224993351264,0.28571428571428564,,,,0.21428571428571427,0.10714285714285714,0.03571428571428571,0.5714285714285714,Ramp_only_concat_Core_anchor,,1,with_anchor,Ramp,False,7,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,Hard,,,,,,Core,F5_Temporal,,0.5353033790313109,0.28571428571428564,,,,0.4285714285714285,0.21428571428571425,0.03571428571428571,0.4642857142857142,Ramp_only_concat_Core_anchor,,1,with_anchor,Ramp,False,7,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,Hard,,,,,,Core,F9_Quality,,0.6041872517834797,0.24999999999999994,,,,0.2857142857142857,0.10714285714285714,0.07142857142857142,0.5714285714285714,Ramp_only_concat_Core_anchor,,1,with_anchor,Ramp,False,7,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,ALL,,,,,,Core,F3_Ring,,0.3785646739173576,0.40476190476190477,,,,0.5476190476190477,0.2312925170068027,0.08843537414965985,0.2755102040816326,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,ALL,,,,,,Core,F4_Spectral,,0.5108455128010676,0.3537414965986394,,,,0.4727891156462585,0.10544217687074829,0.13945578231292516,0.401360544217687,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,ALL,,,,,,Core,F5_Temporal,,0.5980581474171286,0.4251700680272109,,,,0.46258503401360546,0.13605442176870747,0.06802721088435373,0.37074829931972786,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,ALL,,,,,,Core,F9_Quality,,0.5318459472016257,0.4387755102040817,,,,0.44217687074829926,0.19047619047619047,0.05442176870748299,0.3163265306122449,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,20P,,,,,,Core,F3_Ring,,0.5330017908890261,0.7499999999999999,,,,0.6785714285714285,0.03571428571428571,0.10714285714285714,0.10714285714285714,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,20P,,,,,,Core,F4_Spectral,,-0.11941628680530646,0.4999999999999999,,,,0.7857142857142856,0.10714285714285714,0.35714285714285715,0.03571428571428571,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,20P,,,,,,Core,F5_Temporal,,0.7817359599705717,0.7857142857142856,,,,0.3928571428571428,0.0,0.07142857142857142,0.14285714285714285,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,20P,,,,,,Core,F9_Quality,,0.8755950357709131,0.8214285714285714,,,,0.3928571428571428,0.0,0.03571428571428571,0.14285714285714285,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,30P,,,,,,Core,F3_Ring,,0.48566186425718266,0.6071428571428571,,,,0.5714285714285714,0.07142857142857142,0.14285714285714285,0.17857142857142855,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,30P,,,,,,Core,F4_Spectral,,0.33333333333333326,0.3928571428571428,,,,0.6428571428571428,0.03571428571428571,0.3571428571428571,0.21428571428571427,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,30P,,,,,,Core,F5_Temporal,,0.6024640760767092,0.6071428571428571,,,,0.46428571428571425,0.03571428571428571,0.14285714285714285,0.21428571428571427,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,30P,,,,,,Core,F9_Quality,,0.3333333333333333,0.4999999999999999,,,,0.5714285714285714,0.07142857142857142,0.25,0.17857142857142855,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,40P,,,,,,Core,F3_Ring,,0.5168113941217017,0.3571428571428571,,,,0.4285714285714285,0.17857142857142855,0.07142857142857142,0.3928571428571428,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,40P,,,,,,Core,F4_Spectral,,0.49613893835683387,0.32142857142857134,,,,0.4285714285714285,0.14285714285714285,0.10714285714285714,0.4285714285714285,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,40P,,,,,,Core,F5_Temporal,,0.22739701341354873,0.28571428571428564,,,,0.6428571428571428,0.25,0.14285714285714285,0.3214285714285714,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,40P,,,,,,Core,F9_Quality,,0.37210420376762526,0.32142857142857134,,,,0.46428571428571425,0.21428571428571427,0.10714285714285714,0.35714285714285715,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,50P,,,,,,Core,F3_Ring,,0.512989176042577,0.35714285714285704,,,,0.5714285714285714,0.3214285714285714,0.0,0.3214285714285714,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,50P,,,,,,Core,F4_Spectral,,0.6511878254740209,0.32142857142857134,,,,0.4285714285714285,0.14285714285714285,0.03571428571428571,0.5,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,50P,,,,,,Core,F5_Temporal,,0.39498277938588156,0.28571428571428564,,,,0.5357142857142856,0.25,0.07142857142857142,0.3928571428571428,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,50P,,,,,,Core,F9_Quality,,0.44694779244794786,0.32142857142857134,,,,0.3571428571428571,0.2857142857142857,0.03571428571428571,0.3571428571428571,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,60P,,,,,,Core,F3_Ring,,0.3879701448994927,0.24999999999999994,,,,0.3928571428571428,0.3214285714285714,0.03571428571428571,0.3928571428571428,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,60P,,,,,,Core,F4_Spectral,,0.848528137423857,0.28571428571428564,,,,0.24999999999999994,0.07142857142857142,0.0,0.6428571428571428,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,60P,,,,,,Core,F5_Temporal,,0.6793662204867575,0.28571428571428564,,,,0.3928571428571428,0.17857142857142855,0.0,0.5357142857142857,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,60P,,,,,,Core,F9_Quality,,0.4714045207910317,0.28571428571428564,,,,0.3928571428571428,0.3571428571428571,0.0,0.3571428571428571,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,70P,,,,,,Core,F3_Ring,,0.1132277034144596,0.17857142857142855,,,,0.4999999999999999,0.3571428571428571,0.10714285714285714,0.3571428571428571,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,70P,,,,,,Core,F4_Spectral,,0.65,0.21428571428571425,,,,0.24999999999999994,0.07142857142857142,0.07142857142857142,0.6428571428571428,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,70P,,,,,,Core,F5_Temporal,,0.570544330734548,0.24999999999999994,,,,0.4285714285714285,0.17857142857142855,0.03571428571428571,0.5357142857142856,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,70P,,,,,,Core,F9_Quality,,0.4714045207910317,0.28571428571428564,,,,0.4999999999999999,0.3571428571428571,0.0,0.3571428571428571,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,80P,,,,,,Core,F3_Ring,,0.09673016668133488,0.21428571428571425,,,,0.7142857142857142,0.46428571428571425,0.07142857142857142,0.24999999999999997,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,80P,,,,,,Core,F4_Spectral,,0.9189365834726816,0.28571428571428564,,,,0.24999999999999994,0.03571428571428571,0.0,0.6785714285714285,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,80P,,,,,,Core,F5_Temporal,,0.570544330734548,0.24999999999999994,,,,0.4285714285714285,0.17857142857142855,0.03571428571428571,0.5357142857142856,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,80P,,,,,,Core,F9_Quality,,0.4714045207910317,0.28571428571428564,,,,0.6071428571428571,0.3571428571428571,0.0,0.3571428571428571,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,MVC,,,,,,Core,F3_Ring,,0.0,0.21428571428571427,,,,0.7142857142857142,0.2857142857142857,0.21428571428571427,0.2857142857142857,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,MVC,,,,,,Core,F4_Spectral,,0.5773502691896258,0.3571428571428571,,,,0.4285714285714285,0.14285714285714285,0.07142857142857142,0.4285714285714285,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,MVC,,,,,,Core,F5_Temporal,,0.5773502691896258,0.3571428571428571,,,,0.4285714285714285,0.14285714285714285,0.07142857142857142,0.4285714285714285,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,MVC,,,,,,Core,F9_Quality,,0.5477225575051662,0.4285714285714285,,,,0.5714285714285713,0.2857142857142857,0.0,0.2857142857142857,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,Light,,,,,,Core,F3_Ring,,0.3426241444320965,0.7499999999999999,,,,0.5357142857142857,0.07142857142857142,0.10714285714285714,0.07142857142857142,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,Light,,,,,,Core,F4_Spectral,,-0.1754116038614058,0.4285714285714285,,,,0.857142857142857,0.10714285714285714,0.4285714285714285,0.03571428571428571,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,Light,,,,,,Core,F5_Temporal,,0.7071067811865476,0.7499999999999999,,,,0.3571428571428571,0.0,0.10714285714285714,0.14285714285714285,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,Light,,,,,,Core,F9_Quality,,0.5330017908890261,0.7499999999999999,,,,0.4642857142857142,0.03571428571428571,0.10714285714285714,0.10714285714285714,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,Medium,,,,,,Core,F3_Ring,,0.7174348320524658,0.4999999999999999,,,,0.39285714285714285,0.10714285714285714,0.03571428571428571,0.3571428571428571,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,Medium,,,,,,Core,F4_Spectral,,0.5708058152826189,0.4642857142857142,,,,0.4999999999999999,0.14285714285714285,0.07142857142857142,0.3214285714285714,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,Medium,,,,,,Core,F5_Temporal,,0.7855533190649866,0.4999999999999999,,,,0.5714285714285713,0.07142857142857142,0.03571428571428571,0.3928571428571428,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,Medium,,,,,,Core,F9_Quality,,0.9309493362512627,0.4999999999999999,,,,0.2857142857142857,0.0,0.03571428571428571,0.4642857142857142,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,Hard,,,,,,Core,F3_Ring,,0.027381336560563577,0.17857142857142855,,,,0.6071428571428571,0.3571428571428571,0.14285714285714285,0.3214285714285714,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,Hard,,,,,,Core,F4_Spectral,,0.6882472016116853,0.32142857142857134,,,,0.3571428571428571,0.17857142857142855,0.0,0.49999999999999994,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,Hard,,,,,,Core,F5_Temporal,,0.5353033790313109,0.28571428571428564,,,,0.4285714285714285,0.21428571428571425,0.03571428571428571,0.4642857142857142,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,Hard,,,,,,Core,F9_Quality,,0.6882472016116854,0.32142857142857134,,,,0.3214285714285714,0.17857142857142855,0.0,0.5,Ramp_only_concat_Core_anchor,,2,without_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,ALL,,,,,,Core,F3_Ring,,0.4079254788283107,0.336734693877551,,,,0.510204081632653,0.2006802721088435,0.1020408163265306,0.36054421768707484,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,ALL,,,,,,Core,F4_Spectral,,0.45663700980871264,0.2755102040816326,,,,0.4251700680272109,0.10204081632653061,0.163265306122449,0.4591836734693877,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,ALL,,,,,,Core,F5_Temporal,,0.583308630692828,0.3843537414965986,,,,0.41496598639455784,0.16326530612244897,0.054421768707482984,0.39795918367346933,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,ALL,,,,,,Core,F9_Quality,,0.6625905481283555,0.3605442176870748,,,,0.31972789115646255,0.08843537414965985,0.0782312925170068,0.4727891156462585,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,20P,,,,,,Core,F3_Ring,,0.4714045207910318,0.7142857142857142,,,,0.6785714285714285,0.03571428571428571,0.14285714285714285,0.10714285714285714,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,20P,,,,,,Core,F4_Spectral,,-9.914770508930866e-18,0.4285714285714285,,,,0.7499999999999999,0.07142857142857142,0.42857142857142855,0.07142857142857142,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,20P,,,,,,Core,F5_Temporal,,0.8755950357709131,0.8214285714285714,,,,0.3571428571428571,0.0,0.03571428571428571,0.14285714285714285,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,20P,,,,,,Core,F9_Quality,,0.8755950357709131,0.8214285714285714,,,,0.3928571428571428,0.0,0.03571428571428571,0.14285714285714285,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,30P,,,,,,Core,F3_Ring,,0.570544330734548,0.5357142857142857,,,,0.4642857142857142,0.03571428571428571,0.17857142857142855,0.25,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,30P,,,,,,Core,F4_Spectral,,0.34687296754716024,0.3571428571428571,,,,0.6428571428571428,0.03571428571428571,0.3571428571428571,0.25,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,30P,,,,,,Core,F5_Temporal,,0.7862453931068965,0.6071428571428571,,,,0.4285714285714285,0.0,0.10714285714285714,0.2857142857142857,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,30P,,,,,,Core,F9_Quality,,0.5185449728701347,0.5714285714285714,,,,0.5357142857142857,0.07142857142857142,0.14285714285714285,0.21428571428571425,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,40P,,,,,,Core,F3_Ring,,0.4855303805588614,0.28571428571428564,,,,0.4285714285714285,0.10714285714285714,0.14285714285714285,0.46428571428571425,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,40P,,,,,,Core,F4_Spectral,,0.4855303805588614,0.28571428571428564,,,,0.3928571428571428,0.10714285714285714,0.14285714285714285,0.46428571428571425,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,40P,,,,,,Core,F5_Temporal,,0.2886751345948129,0.28571428571428564,,,,0.6071428571428571,0.21428571428571427,0.14285714285714285,0.3571428571428571,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,40P,,,,,,Core,F9_Quality,,0.4166666666666667,0.28571428571428564,,,,0.35714285714285715,0.14285714285714285,0.14285714285714285,0.42857142857142855,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,50P,,,,,,Core,F3_Ring,,0.5008354224706333,0.17857142857142855,,,,0.4285714285714285,0.2857142857142857,0.0,0.5357142857142857,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,50P,,,,,,Core,F4_Spectral,,0.5307910421576297,0.14285714285714285,,,,0.28571428571428564,0.14285714285714285,0.03571428571428571,0.6785714285714285,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,50P,,,,,,Core,F5_Temporal,,0.12687830702589376,0.10714285714285714,,,,0.4999999999999999,0.3571428571428571,0.07142857142857142,0.46428571428571425,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,50P,,,,,,Core,F9_Quality,,0.5130434782608696,0.10714285714285714,,,,0.21428571428571425,0.07142857142857142,0.07142857142857142,0.7499999999999999,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,60P,,,,,,Core,F3_Ring,,0.4714045207910318,0.14285714285714285,,,,0.3214285714285714,0.2857142857142857,0.0,0.5714285714285714,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,60P,,,,,,Core,F4_Spectral,,0.6454972243679028,0.14285714285714285,,,,0.21428571428571425,0.14285714285714285,0.0,0.7142857142857142,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,60P,,,,,,Core,F5_Temporal,,0.5075192189225523,0.14285714285714285,,,,0.2857142857142857,0.25,0.0,0.6071428571428571,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,60P,,,,,,Core,F9_Quality,,0.6454972243679028,0.14285714285714285,,,,0.14285714285714285,0.14285714285714285,0.0,0.7142857142857142,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,70P,,,,,,Core,F3_Ring,,0.2474358296526968,0.17857142857142855,,,,0.5714285714285713,0.3214285714285714,0.07142857142857142,0.4285714285714285,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,70P,,,,,,Core,F4_Spectral,,0.5922200922639821,0.14285714285714285,,,,0.17857142857142855,0.03571428571428571,0.10714285714285714,0.7142857142857142,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,70P,,,,,,Core,F5_Temporal,,0.6666666666666666,0.24999999999999994,,,,0.3214285714285714,0.17857142857142855,0.0,0.5714285714285714,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,70P,,,,,,Core,F9_Quality,,0.4303314829119352,0.17857142857142855,,,,0.3214285714285714,0.17857142857142855,0.07142857142857142,0.5714285714285714,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,80P,,,,,,Core,F3_Ring,,0.06846531968814577,0.17857142857142855,,,,0.6785714285714284,0.39285714285714285,0.10714285714285714,0.3214285714285714,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,80P,,,,,,Core,F4_Spectral,,0.6330541649476575,0.17857142857142855,,,,0.21428571428571425,0.03571428571428571,0.10714285714285714,0.6785714285714285,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,80P,,,,,,Core,F5_Temporal,,0.6243713415848885,0.24999999999999994,,,,0.3214285714285714,0.14285714285714285,0.03571428571428571,0.5714285714285714,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,80P,,,,,,Core,F9_Quality,,0.3,0.14285714285714285,,,,0.3214285714285714,0.14285714285714285,0.14285714285714285,0.5714285714285714,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,MVC,,,,,,Core,F3_Ring,,0.09128709291752765,0.14285714285714285,,,,0.5714285714285713,0.2857142857142857,0.14285714285714285,0.4285714285714285,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,MVC,,,,,,Core,F4_Spectral,,0.4107919181288745,0.21428571428571427,,,,0.3571428571428571,0.21428571428571427,0.07142857142857142,0.4999999999999999,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,MVC,,,,,,Core,F5_Temporal,,0.4107919181288746,0.21428571428571427,,,,0.4285714285714285,0.21428571428571427,0.07142857142857142,0.5,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
feature_bank_force_core_temperature_validation_20260916,libemg_contraction_intensity,validation,7,MVC,,,,,,Core,F9_Quality,,0.7302967433402215,0.2857142857142857,,,,0.2857142857142857,0.14285714285714285,0.0,0.5714285714285714,Ramp_only_concat_Core_anchor,,2,with_anchor,Ramp,False,14,,,,,,,
