run,fold,groups,feature_dimension,selected_C,gamma,all_macro_f1,active_macro_f1,delta_active_vs_E0,active_accuracy,neutral_precision,neutral_recall,neutral_f1,pinch_precision,pinch_recall,pinch_f1,fist_precision,fist_recall,fist_f1,open_precision,open_recall,open_f1,fist_to_open_rate,fist_to_pinch_rate,segment_macro_f1,segment_active_macro_f1,active_ece,active_risk_at_90pct,active_risk_at_70pct,active_risk_at_50pct,worst_subject,worst_subject_active_macro_f1,worst_posture,worst_posture_active_macro_f1,training_seconds,inference_ms_per_window,nmf_reconstruction_error,model_sha256
E5,D1-4_to_D5,G0+G1+G2+G3+G5,68,1.0,scale,0.7274293991327114,0.6366700314693333,0.016064690412819882,0.6355370748432511,0.9998334980145346,0.9995815379823723,0.9997075021228456,0.7608194718559507,0.6122344688001461,0.6784874088514818,0.6013891808343942,0.6997675013507266,0.6468592294436232,0.5772174112617365,0.5923041179181302,0.584663456112895,0.21021157104871888,0.0897350459468104,0.7389816426233587,0.6519755234978116,0.16364968090310056,0.3467681265291385,0.3177128655291802,0.2815078041934057,u01,0.37482978406234735,4,0.6092115030662606,90.81988799999817,0.6880442322893627,,22f96f8accc5991e0cb34266cf33cb02a456ebc266bc92e89277f0987c5ed224
E5,D1-5_to_D6,G0+G1+G2+G3+G5,68,1.0,scale,0.719941545788523,0.6283876082762315,0.02897988836885279,0.6309534692930269,0.9947508669765487,0.9944558934149994,0.9946033583253975,0.6607879055190182,0.575408811966767,0.6151499648858737,0.5567325512503817,0.5653211696295337,0.5609939901930657,0.6736630000691168,0.7482914668531736,0.7090188697497551,0.23712254261648733,0.18206996457660024,0.760719162408986,0.6823436546591412,0.15665737227677073,0.34911168679824855,0.3050858344556622,0.2661322110912247,u07,0.4047160934882171,4,0.6054542591524213,130.91057050000381,0.8587260826689268,,ed28a60efc8d05b15f6de5d87f16d239d52f47bf1585ba23650619794c2d958d
E45,D1-3_to_D4,G0+G1+G2+G3+G4+G5,76,1.0,scale,0.6664908835443455,0.5570570271944083,0.0026441128120939794,0.5623547797392366,0.9979585569113327,0.9916463741877108,0.9947924525941572,0.5499130302054905,0.679123727350759,0.6077263100486417,0.5218879704773312,0.5636775536233164,0.5419784028381233,0.6311600416717379,0.44425603663697966,0.5214663686964597,0.1202077173049614,0.3146438761045109,0.6780205365933338,0.5718895150986342,0.2082159310670126,0.40978477627828397,0.38621732337574516,0.34702436751691657,u05,0.1262425172509703,3,0.5318804824071938,62.93078879999666,0.525946798365179,0.3111641668291187,e27a91e5b1bf1f9d33e75a84185d37470c371ac34631bca36ead367f850f3b66
E45,D1-4_to_D5,G0+G1+G2+G3+G4+G5,76,1.0,scale,0.7266037692980734,0.635569191689816,0.014963850633302522,0.6344224342483614,0.9998334980145346,0.9995815379823723,0.9997075021228456,0.7585003037706504,0.6106013153748877,0.6765623189952246,0.5998547427361989,0.6970427430784842,0.6448071646354094,0.5775187260099504,0.5933721050837044,0.5853380914388141,0.21108642468054148,0.09158495058723004,0.7407838668235498,0.6543784890980663,0.1652955070964308,0.34818206674433533,0.3183072084085311,0.2838777407545652,u01,0.367193819460012,4,0.6078133511900097,103.17292599999928,0.7352107783183531,0.2990636930054889,18c4e91d0d57a03b1ce504cf42bf5cdf4e50adac88bd0132f1593ca31db64701
E45,D1-5_to_D6,G0+G1+G2+G3+G4+G5,76,1.0,scale,0.7187892136744178,0.6268442158474649,0.027436495940086125,0.6293972820477157,0.9950066812584293,0.994242026980261,0.9946242071552771,0.6601320821457617,0.573740561075942,0.6139119029426213,0.5543019906157609,0.5666201985762676,0.560393410037344,0.6720441595735955,0.7440742841998341,0.7062273345624291,0.2380717753731812,0.1808605093184393,0.7567943976553922,0.6773098699946115,0.16131241692421183,0.34992731433466207,0.30411128427215023,0.2607680177858364,u07,0.40389444408009273,4,0.6023252107936748,154.17746400001488,0.8972206426159696,0.30308731657944815,a0b5732d2d07dfdcccdf1dc558d59b6ed590010fc76dbc686643e7ae1d6f9258
E6a,D1-3_to_D4,G0+G6,28,10.0,scale,0.6745008350672828,0.5678614351273668,0.013448520745052428,0.5700939760070023,0.9978460564844948,0.9910154723783736,0.9944190348870307,0.6148046924540725,0.6289637452504762,0.6218036255641615,0.5279778712009737,0.5617080932081729,0.5443209382791605,0.5565828065025702,0.5196070878448178,0.5374597415387784,0.2143774939666032,0.22268985793430202,0.685126113013757,0.5805608352278743,0.2010342083115017,0.4074345552030802,0.36746652503183846,0.35150268527758133,u05,0.21335388416739817,2,0.508040970061655,46.04725639998651,0.3615307603886768,,f2850436109fbc24ede61bea29d85614be03f66a9cc3f77e40063ef1a2be954b
E6a,D1-4_to_D5,G0+G6,28,1.0,scale,0.7191754479770632,0.625712935230403,0.005107594173889507,0.6230807355893393,0.9997645650417275,0.9993614886631572,0.9995629862170441,0.7621138627468957,0.6011151006055434,0.6721074208273567,0.5989111934900292,0.637931274976498,0.6178057287028389,0.5501909958999193,0.6296059234638569,0.5872256561610133,0.27093536496389076,0.09084747840587107,0.7232883507376224,0.6310511343168299,0.1629110421355741,0.36051312818229486,0.32213951119365675,0.2807448829201559,u01,0.35950011476493543,4,0.6023495032982447,73.76359059999959,0.6210542951038205,,d8c12537efe00aaf02a979e37d772f5b94d04562f9b8843f639976413ba13c4b
E6a,D1-5_to_D6,G0+G6,28,1.0,scale,0.7035798339592109,0.6068152516577956,0.0074075317504168625,0.611496093327456,0.9940745346811751,0.9936727082756135,0.9938735808634568,0.6224267250992671,0.5324763514780032,0.5739486167540488,0.5711797610209163,0.5458981745869828,0.5582528827456726,0.6348190998161465,0.7514880454176519,0.6882442554736655,0.26289045609947953,0.17421992355218702,0.7413725668209968,0.6565481919277111,0.16896545237907815,0.3722797743733382,0.32950830994748626,0.30645032686644313,u07,0.3468846728040545,1,0.5845203267176963,100.90618839998933,1.3388303270608346,,98b9eb45c22406189aee2756073fb49e2aefd654a0c10ab44d84e9812f9c1d2b
E6b,D1-3_to_D4,G0+G1+G2+G3+G5+G6,72,1.0,scale,0.6753614560050192,0.5680152259601879,0.013602311577873616,0.5704522242224664,0.997785464630781,0.9970151251330871,0.9974001461395122,0.565873948574212,0.6606939081321934,0.6096188947876242,0.5478205826116397,0.5704391960892609,0.5589011403220965,0.605230988991968,0.4802182035471922,0.5355256427708434,0.15454364097339304,0.2735463099701354,0.6880237936871052,0.5844292631980704,0.21283462698330202,0.40033518407827734,0.36200332789106054,0.31338582619093724,u05,0.1566923366679774,2,0.5331028641194924,119.4368564999968,0.91001117591959,,c9a0d68f8cd91130ebfbc38882f445a0e62bf19b2a910fde3310943bbdc1be6e
E6b,D1-4_to_D5,G0+G1+G2+G3+G5+G6,72,1.0,scale,0.7273545515206563,0.6366369458445842,0.016031604788070752,0.6346950975346465,0.9994332101213718,0.9995815379823723,0.9995073685488726,0.7707606606472543,0.6093363004357245,0.6806079032471036,0.6057088683659309,0.6873231801617509,0.6439403356343556,0.5665079153117974,0.6055155454307347,0.5853625986522936,0.2281398242529921,0.08352688040873647,0.7370791647035497,0.6494388862713996,0.16445983631960787,0.3428085350246282,0.30144825673882714,0.25016757983093824,u01,0.38605122533839015,4,0.6189471840313691,197.88903860000573,1.2889098007404727,,1d46c5d414fd8c88f8631270a24dcdd14b68a73060043fbdb7f31e791ba54fb7
E6b,D1-5_to_D6,G0+G1+G2+G3+G5+G6,72,1.0,scale,0.723203074750821,0.6330567545616823,0.03364903465430358,0.6367058317588601,0.9933792515657152,0.9939049581386389,0.9936420353182374,0.6672561432714919,0.5497629859178703,0.6028380670422482,0.5769855664415885,0.5848788784004104,0.580905410182293,0.6673274889744016,0.7709984259699797,0.7154267864605056,0.24060260800513378,0.15512180875279727,0.7669187640469375,0.6910063756086146,0.15094303613441495,0.3411926335478138,0.2965555603408228,0.2544790301862394,u07,0.3912015293872635,1,0.6087044924489402,290.08936329999415,1.6442111143069171,,f8524eea2a7e77eebb2b411f2a40b7bcdeba3e9f855857864959b0bd1af212af
