run_id,source_artifact,source_row_1based,source_record_sha256,dataset,subject,session/domain,core_bank,added_family,condition,delta_logloss,delta_macro_f1,delta_brier,metadata_notes_json
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,64,1a6a5e711d382c345d2ff49d221bcb57c5ca2b9c261d1db2cec1bf80b488ea7d,libemg_contraction_intensity,N/A,40P,F0,F4_Spectral,40P,-0.09966940337152508,0.006277651978324639,0.002146161482173975,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,65,67ba4fd1bcbc1fdfceeebfaadf6b4ef6bbe06829e36a7ab1d93f9188f94ab8bb,libemg_contraction_intensity,N/A,50P,F0,F4_Spectral,50P,-0.255359473183036,-0.0034214314130520673,-0.0005641135587739071,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,66,84a1215c109879a0df79ea61b603059439bfec0f8ef0102219cb430fe25c3854,libemg_contraction_intensity,N/A,60P,F0,F4_Spectral,60P,-0.24133285863271414,0.018633169201037747,0.004981030639515535,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,67,038905aac101a4b683b746d3c7bcd469b56f7f581141cad4ced73c60eca9a6a0,libemg_contraction_intensity,N/A,70P,F0,F4_Spectral,70P,-0.41290375734212637,-0.025841386277849487,-0.006285712526224632,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,68,1086a0b570312b3319aa58463f66ae4485b4a51d30fafd94639e4a20f048d219,libemg_contraction_intensity,N/A,80P,F0,F4_Spectral,80P,-0.31094849042993133,0.050758473089703715,0.004230794285857889,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,69,372b587179bb29b29284a1a591f9149580a02abe651f52a6012331656d1cb53f,libemg_contraction_intensity,N/A,Hard,F0,F4_Spectral,Hard,-0.23296508954338258,0.00927576143592268,0.0016577619294877444,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,70,37ad550b47306aa4922840cc095dd6f2dea5889f1011d95249a0888e6c65cfae,libemg_contraction_intensity,N/A,Light,F0,F4_Spectral,Light,-0.45633765348502275,0.14693314445129796,0.013957466247090114,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,71,a245dc21e2b8010b62fcde21483eaa7fc234169525812ed6ceec9149f3cb5954,libemg_contraction_intensity,N/A,MVC,F0,F4_Spectral,MVC,0.5409685751873128,0.01977162825000134,0.015967494623267423,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,72,57b354518dfa242272353bfe9806cd5c3a1dcb045024ea608df43e8c5eb50345,libemg_contraction_intensity,N/A,Medium,F0,F4_Spectral,Medium,-0.49304728921607643,0.02324823848058344,0.003583727322583302,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,73,b66f5957538e5346875aa30d311f7effe090b96c215c9395ab537e4e646f43c4,libemg_contraction_intensity,N/A,N/A,F0,F5_Temporal,ALL,-0.2928938277741078,-0.0019018898954412666,-0.001795557581035459,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""not recoverable from inspected source fields/manifest"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,74,8d0af0e46cce7610824c36e6da2d5595df271b71d11a22e3c260e392c4b9c231,libemg_contraction_intensity,N/A,20P,F0,F5_Temporal,20P,-0.3535382888102867,-0.008474757490225693,-0.010741821369088855,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,75,2c5196f577be8fb2c16ebce27eccfaee939afcf88a406bb95ef7985ce6f43361,libemg_contraction_intensity,N/A,30P,F0,F5_Temporal,30P,-0.26195225196358685,-0.05703569570096434,-0.011635387646056941,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,76,fae67de70f5f16971d530ad9569622fc6bdb226e9c3f7d08aefbad8bd35eeacd,libemg_contraction_intensity,N/A,40P,F0,F5_Temporal,40P,-0.12510586026795845,-0.019159221508399438,-0.003634149109224924,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,77,da2f337617ce15a6ce99b1856452904cd92caaf64eb7daa22d2059ed6d5f238c,libemg_contraction_intensity,N/A,50P,F0,F5_Temporal,50P,-0.2876497762577852,0.01987530539620308,-0.0020193742224512146,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,78,74556cd859336a30fde520f43871ef99724d57b8cdaf99dcf27f080f55be6bb2,libemg_contraction_intensity,N/A,60P,F0,F5_Temporal,60P,-0.3569325270416013,-0.0049672950626795664,-0.0007305872722056655,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,79,aa9a076d0034148efc4c006c919ef468212828dfcdb894c33f69bcb6aea46616,libemg_contraction_intensity,N/A,70P,F0,F5_Temporal,70P,-0.2580524494005425,0.0228519790679953,0.00489301320638242,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,80,cdc5c84c7acd16fc82f6af4380de369af764675613503069c8d0e5a531868fc4,libemg_contraction_intensity,N/A,80P,F0,F5_Temporal,80P,-0.3737765658112948,0.01607456143674102,0.0022275744755808347,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,81,7f97d084063192e81f87ae10aac5e097c39201878eb9a77be98aa6e636424928,libemg_contraction_intensity,N/A,Hard,F0,F5_Temporal,Hard,-0.3286258167001428,0.02647682612954405,0.0013616292216632742,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,82,298f09c478b13521a44c85829d5441c4f98bcea0685208c66580eb4a3298335b,libemg_contraction_intensity,N/A,Light,F0,F5_Temporal,Light,-0.47740295079112616,-0.01900450753951083,-0.006448654099802498,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,83,a7bd661caa5f873a8bd00efac373b95e0779291c4ab56ff0744bb6da03a05af1,libemg_contraction_intensity,N/A,MVC,F0,F5_Temporal,MVC,0.2896841737649076,0.05727903371811449,0.014813079121093503,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,84,313fee20e780c67c4afb4d666d8d79971955cd6eba3ec05a812432e8ba59d427,libemg_contraction_intensity,N/A,Medium,F0,F5_Temporal,Medium,-0.39719079146625647,0.028501469191689055,0.00046786265378440106,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,85,9ca60672c63852d751569c02989539522c4fdf5a69bede3fba49212c75b0fa1a,libemg_contraction_intensity,N/A,N/A,F0,F9_Quality,ALL,0.03326046166572749,0.04311058200031437,0.00860758878146893,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""not recoverable from inspected source fields/manifest"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,86,afc64277d4fce4120caca9c84ef690b6c54dc45f4a5108df92508c742966a1e3,libemg_contraction_intensity,N/A,20P,F0,F9_Quality,20P,-0.38574103176774077,0.001793612540672812,-0.00739232352717295,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,87,1ff67529313c9d8500cdddcf2fea5e15490475d43552daea808882fa88e69b7e,libemg_contraction_intensity,N/A,30P,F0,F9_Quality,30P,-0.023161142092296805,0.03681811264116397,0.0047723252945642,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,88,e516a8b96311739eaa8a9bf9124b25e0d7323b3a3ab88ce297c426221585e6ad,libemg_contraction_intensity,N/A,40P,F0,F9_Quality,40P,-0.017290917052600996,0.01864164334557461,0.004974436599757118,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,89,a8f9a58d73846fed324e397b28b0ad037f6dfe6486362b6c4949c9c810a2dc3b,libemg_contraction_intensity,N/A,50P,F0,F9_Quality,50P,0.0337206936611969,0.05622974539556069,0.011084055384983041,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,90,2a5b1df506f6be4ccd7904d82513171df0420fe6c328f4fddd5b824e85f77a20,libemg_contraction_intensity,N/A,60P,F0,F9_Quality,60P,-0.05989606713975304,0.05092158017661608,0.010795062214373694,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,91,a8cd2cc60f8e91df1e6c9832bd040c8b36fe129417b1778b1be8a7d0ebc59a65,libemg_contraction_intensity,N/A,70P,F0,F9_Quality,70P,0.007843440650155964,0.039462486446240286,0.010823687189149805,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,92,86da7995daa83d135f23c48c8403b667e6bace1d8567d24eeaf92461384e7e37,libemg_contraction_intensity,N/A,80P,F0,F9_Quality,80P,0.028828701968170334,0.032076817768107,0.0058505199700969734,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,93,4c45f8f0aa00e2a5295117aaba5efe7ecdbe039989f290acbc388ffa0c58d842,libemg_contraction_intensity,N/A,Hard,F0,F9_Quality,Hard,0.20215567194625184,0.047410846914159976,0.01375698937573841,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,94,071b22771912feb20f573734d203402aed6c34c978d4b23ea5d970d1f8b10720,libemg_contraction_intensity,N/A,Light,F0,F9_Quality,Light,0.06475464454621749,0.08807666890473803,0.00948969788552173,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,95,7f0af4c3a0109637847b4c29498589d510e2e771236daed0973196414a0f70fc,libemg_contraction_intensity,N/A,MVC,F0,F9_Quality,MVC,0.7880148200653947,0.03816027186652421,0.016999100411314597,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_force_audited_validation_20260915,conditional_incremental.csv,96,c56d3a70841f0fc669a21648d5e286a29f5e73969f80ca3c4fbe92521ab0095a,libemg_contraction_intensity,N/A,Medium,F0,F9_Quality,Medium,0.10401344273784097,0.08509367896372799,0.017725681612754465,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_epn612_trial_validation_20260915,conditional_incremental.csv,97,4e359c8000c86a00d5d72c816409749f20300b3849384662202fd1a06f666255,emg_epn612,N/A,cross_user,F0,F1_X1H,cross_user,-0.03641783082848726,0.005567499103148799,-0.0005649012115402086,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_epn612_trial_validation_20260915,conditional_incremental.csv,98,a4ce107236ab85700f3bd3ffb7bbcfb1d91aa21f089c28bcc7c2a2995e25cff7,emg_epn612,N/A,cross_user,F0,F2a_Cov,cross_user,-0.36143979193977716,0.006347830139369459,-0.014387657894004799,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_epn612_trial_validation_20260915,conditional_incremental.csv,99,40ce474cffe3dc2d16e6d7bfc1b691f38e7f1319218ea84ba86719298f193ea2,emg_epn612,N/A,cross_user,F0,F2b_CSP,cross_user,-0.08264384873797326,0.02496494386695114,-0.0013978631296662075,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_epn612_trial_validation_20260915,conditional_incremental.csv,100,99a79e8ebd2b2640afe67cf82f6664e5df80918f1c0a95db501cbd4ce97b1904,emg_epn612,N/A,cross_user,F0,F2c_SPD,cross_user,-0.11407645633065733,0.007115634550178496,-0.003349399308016393,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_epn612_trial_validation_20260915,conditional_incremental.csv,101,b78652c244ef2e9434b45cfacf90f9631e6b1d58a5804f188e78870f9ad01f48,emg_epn612,N/A,cross_user,F0,F3_Ring,cross_user,0.00428543799549197,0.033064883745105966,0.002882023485692206,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_epn612_trial_validation_20260915,conditional_incremental.csv,102,a7c072020e74967e4288d1da463f5594c5982fdbcd9c8e5b4bb4271b636f7267,emg_epn612,N/A,cross_user,F0,F4_Spectral,cross_user,-0.17840510414873822,-0.004073802807280591,-0.006795691342707341,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_epn612_trial_validation_20260915,conditional_incremental.csv,103,fd391fe13fab4c38ad336950efa74747545315932a02bdca827d491b367063e1,emg_epn612,N/A,cross_user,F0,F5_Temporal,cross_user,-0.0989113859118369,-0.0030623653844625287,-0.005572887596744153,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_epn612_trial_validation_20260915,conditional_incremental.csv,104,8c37e7be3756a09a2a3687f620efa01d9289970ded89b55fa76c0382235b37f4,emg_epn612,N/A,cross_user,F0,F9_Quality,cross_user,-0.08128252526627078,0.013064603622345738,-0.004306200955090739,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_epn612_trial_validation_20260915,conditional_incremental.csv,105,3a78117421ab975f73ad01eabac06e195eef9905dec1ff9c7f1225fdce5aa6e1,emg_epn612,N/A,cross_user,F0,F6_IMU,cross_user,-0.061929826883040606,0.0221557472844503,-0.002995473679131083,"{""dataset"": ""same-run recorded dataset"", ""session/domain"": ""recorded condition/domain; not an inferred session ID"", ""subject"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_epn_selection_20260915,conditional_incremental.csv,106,46f4bf8cb5f094c2e732a4dc840a32f904c0d5ba786e5817a224a577744ef16f,epn612,ALL,N/A,F0,F3_Ring,N/A,0.00428543799549197,0.033064883745105966,0.002882023485692206,"{""condition"": ""not recoverable from inspected source fields/manifest"", ""session/domain"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_epn_selection_20260915,conditional_incremental.csv,107,252ac4d42270be15f44026efa1c252ebe8fcb4c249910d49ab681f4088f3c903,epn612,ALL,N/A,F0,F2b_CSP,N/A,-0.08264384873797326,0.02496494386695114,-0.0013978631296662075,"{""condition"": ""not recoverable from inspected source fields/manifest"", ""session/domain"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_epn_selection_20260915,conditional_incremental.csv,108,c39a04e903d0bf9234ebeb09d16def4de3fdb83d3ac9831cce5fa66a220a3569,epn612,ALL,N/A,F0,F6_IMU,N/A,-0.061929826883040606,0.0221557472844503,-0.002995473679131083,"{""condition"": ""not recoverable from inspected source fields/manifest"", ""session/domain"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_epn_selection_20260915,conditional_incremental.csv,109,c1bafa47dc174bb84c94f144ca3419cb4491c60d161801497a98577205f7663e,epn612,16,N/A,F0,F3_Ring,N/A,0.014253596012838043,0.04488043321600982,0.0011460312544933904,"{""condition"": ""not recoverable from inspected source fields/manifest"", ""session/domain"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_epn_selection_20260915,conditional_incremental.csv,110,0c6ed88ecc9e095f778b8ef0b05f18c3ab30c8a14a1e250ca13c71ce35ec443c,epn612,16,N/A,F0,F2b_CSP,N/A,0.009527633511273281,0.08239683813598564,0.003512041932309709,"{""condition"": ""not recoverable from inspected source fields/manifest"", ""session/domain"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_epn_selection_20260915,conditional_incremental.csv,111,9e87b7a4914acaf7cd25f9418f69067cef90ec063673884d62a2cad7473296c6,epn612,16,N/A,F0,F6_IMU,N/A,0.10601197123978512,0.0752325830861067,0.007084152923522519,"{""condition"": ""not recoverable from inspected source fields/manifest"", ""session/domain"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_epn_selection_20260915,conditional_incremental.csv,112,e70730f4c721845db4b0c4d3303d43e7b5ea302f1d0ea8aed0b2a8ab55bbe7fa,epn612,17,N/A,F0,F3_Ring,N/A,-0.00091019905350187,0.04258017459183244,0.004619249570763845,"{""condition"": ""not recoverable from inspected source fields/manifest"", ""session/domain"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_epn_selection_20260915,conditional_incremental.csv,113,db9f441db6468b0c56c753116da73a38c40397bf1317d63600a7edf49468c5a6,epn612,17,N/A,F0,F2b_CSP,N/A,-0.08709100546986726,0.032134804358845914,0.002743886755205316,"{""condition"": ""not recoverable from inspected source fields/manifest"", ""session/domain"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_epn_selection_20260915,conditional_incremental.csv,114,9814302e6fef44342f74cfcc9a92da0d76bd55a57628d65f4f26baa9157cfe5c,epn612,17,N/A,F0,F6_IMU,N/A,-0.3432506983691783,-0.04312041170718328,-0.01989075061797914,"{""condition"": ""not recoverable from inspected source fields/manifest"", ""session/domain"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_epn_selection_20260915,conditional_incremental.csv,115,ea1f88bc0e5094e6b98052959d5bef812bfc260622969cf894390f6730609064,epn612,18,N/A,F0,F3_Ring,N/A,-0.00048708297286026436,0.0280138826732525,0.0028807896318194387,"{""condition"": ""not recoverable from inspected source fields/manifest"", ""session/domain"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_epn_selection_20260915,conditional_incremental.csv,116,051b30cd50f3dadbd559ab4080a812673686e90d64069fd54ca87ab8f7b13351,epn612,18,N/A,F0,F2b_CSP,N/A,-0.17036817425532624,-0.04876809769321794,-0.010449518076513606,"{""condition"": ""not recoverable from inspected source fields/manifest"", ""session/domain"": ""not recoverable from inspected source fields/manifest""}"
feature_bank_epn_selection_20260915,conditional_incremental.csv,117,86b12fe58adc4bcadf9514f6ab9a60ad37499e79ec2219e528d8d491eb7e341a,epn612,18,N/A,F0,F6_IMU,N/A,0.05144924648027138,0.04297075423722224,0.003820176657063412,"{""condition"": ""not recoverable from inspected source fields/manifest"", ""session/domain"": ""not recoverable from inspected source fields/manifest""}"
